text,label
"The CGE also submitted two reports to the subsidiary bodies in 2001 and 2002271.The  first  contained  analysis  and  recommendations  on  specific  elements  ofnational communications, such as GHG inventories, vulnerability and adaptation",1
268 FCCC/CP/2005/3 <http://unfccc.int/resource/docs/2005/cop11/eng/03.pdf>.269 <http://ncsp.undp.org>.270 See the list of experts at <http://unfccc.int/national_reports/non-annex_i_natcom/cge/items/2884.php>.271 First report: FCCC/SBI/2001/8 <http://unfccc.int/resource/docs/2001/sbi/08.pdf> (preliminary,1
version) and FCCC/SBI/2001/15 <http://unfccc.int/resource/docs/2001/sbi/15.pdf> (final version);second report: FCCC/SBI/2002/15 <http://unfccc.int/resource/docs/2002/sbi/15.pdf>.,1
200,1
Communicating information on implementation,1
18,1
"assessment, and  analysis  of GHG  abatement. In  particular, recommendationswere  made  for  financial  and  technical  support  and  for  the  improvement  of theIPCC methodologies and other models, and of the UNFCCC guidelines.",1
"The  second  described  and  analysed  the  main  technical  problems  andconstraints encountered in preparing initial national communications, as well asthe activities and programmes required to facilitate their preparation. The CGEalso contributed to the revision of the guidelines for national communicationsfrom non-Annex I Parties272.",1
"In  2002, COP  8  expressed  satisfaction  with  the  role  the  CGE  had  played  inimproving the process of preparing national communications from non-AnnexI Parties (3/CP.8). It decided to continue the mandate of the CGE under revisedterms of reference. These mandate the CGE inter alia to:",1
"identify and assess technical problems and constraints that have affectedthe preparation of initial national communications by non-Annex I Partiesthat have yet to complete them;identify and assess, as appropriate, the difficulties encountered by non-Annex I Parties in the use of the guidelines and methodologies for thepreparation of national communications and make recommendations fortheir improvement;examine national communications submitted to the secretariat;provide technical advice and support by organizing and conductingworkshops, including hands-on training273;review existing activities and programmes for facilitating and supportingthe preparation of national communications by non-Annex I Parties; andprovide, as appropriate, technical advice to the SBI on matters relating tothe implementation of the Convention by non-Annex I Parties.",1
"In the same decision, Annex II Parties were invited to provide financial supportfor the workshops organized by the CGE. The secretariat was asked to continueits  support  to  the  work  ofthe  CGE, and  boost  electronic  communicationamong its members. It was also asked to compile reports of CGE meetings andworkshops for consideration by the SBI.",1
"The CGE is now implementing its work programme for 2003–2007274. Thereconstituted  CGE  held  meetings  in  September  2003275, May  2004276,December  2004277, April  2005278, November  2005  and  March  2006279.",1
"272 FCCC/SBI/2002/INF.08 <http://unfccc.int/resource/docs/2002/sbi/inf08.pdf>.273 Access the complete set of training materials on GHG inventories, vulnerability and adaptation and",1
mitigation assessments developed by the CGE at <http://unfccc.int/resource/cd_roms/na1/start.htm>.,1
"274 FCCC/SBI/2003/INF.17, Annex II <http://unfccc.int/resource/docs/2003/sbi/inf17.pdf>.275 FCCC/SBI/2003/INF.7 <http://unfccc.int/resource/docs/2003/sbi/inf07.pdf>.276 FCCC/SBI/2004/INF.5 <http://unfccc.int/resource/docs/2004/sbi/inf05.pdf>.277 FCCC/SBI/2005/7 <http://unfccc.int/resource/docs/2005/sbi/eng/07.pdf>.278 FCCC/SBI/2005/22 <http://unfccc.int/resource/docs/2005/sbi/eng/22.pdf>.279 Reports of the 5th and 6th meetings of the CGE are contained in FCCC/SBI/2006/8",1
<http://unfccc.int/resource/docs/2006/sbi/eng/08.pdf>.,1
201,1
18,1
UNFCCC Handbook,1
"It  established  four  thematic  groups  to  examine  national  communications:national  GHG  inventories, vulnerability  and  adaptation  assessments,mitigation assessments, and cross-cutting themes which include research andsystematic  observation,technology  transfer, capacity-building, education,training and public awareness, information and networking, and financial andtechnical support. As an important element of its work programme, the CGEorganized  several  regional  hands-on  training  workshops  in  2004  and  2005,each focusing on one of the themes280. SBI 23 endorsed the CGE’s plannedincluding  further  workshops281. Parties  also  furtheractivities  for  2006,elaborated the mandate of the CGE which was requested to:",1
advise on how to integrate information in NAPAs into the second andsubsequent national communications of non-Annex I Parties;develop a cost-effective and comprehensive training strategy and othertechnical support;recommend ways to improve the reporting of projects identified in non-Annex I national communications; andadvise on how to improve access to financial and technical support forthe preparation of national communications.,1
"The CGE and the secretariat expressed appreciation for the Annex II Parties’financial assistance for developing training materials and organizing hands-onworkshops. As of the end of 2005, 164 experts from 90 non-Annex I Partieshave  attended  training  and  gained  skills  in  national  GHG  inventories,vulnerability and adaptation assessments, and mitigation assessments.",1
SBI  24  will  consider  a  report  from  the  CGE  on  the  outcomes  ofitsexamination of national communications from non-Annex I Parties282. Therecommendations their  nationalcommunications will be used by the SBI when providing technical advice onhow to further facilitate the process.,1
improving  the  preparation  of,1
for ,1
"The latest note by the secretariat on the activities of the CGE283 stated thatit  was  expected  to  complete  its  mandate  to  conduct  regional  trainingworkshops in 2006. Following the regional training workshop on vulnerabilityand adaptation assessments for the Asia and the Pacific region, experts fromnon-Annex I Parties expressed the need for more focused technical supportat  the  subregional  level. Experts  also  asked  the  CGE  to  assist  them  inaccessing  and/or  developing  tools  and  methods  for  specific  areas  ofvulnerability  such  as tourism  andmarine/fisheries sectors.",1
"the  water, agriculture, health,",1
280 Information on workshops is available at <http://unfccc.int/national_reports/non-,1
annex_i_natcom/cge/items/2885.php>.,1
"281 Report of the CGE hands-on training workshop on vulnerability and adaptation assessments for the Asiaand the Pacific region held in Jakarta, Indonesia, 20-24 March 2006 is contained in FCCC/SBI/2006/8<http://unfccc.int/resource/docs/2006/sbi/eng/08.pdf>.annex_i_natcom/cge/items/2885.php>.",1
282 FCCC/SBI/2006/4 <http://unfccc.int/resource/docs/2006/sbi/eng/04.pdf>.283 FCCC/SBI/2006/8 <http://unfccc.int/resource/docs/2006/sbi/eng/08.pdf>.,1
202,1
Communicating information on implementation,1
18,1
"The lessons from the regional workshops will provide a useful contribution todeveloping technical support to non-Annex I Parties. The CGE, at its seventhmeeting, will develop a comprehensive training strategy to address the needsidentified. In addition, it will actively cooperate with the NCSP, bilateral andmultilateral  agencies  and  other  international  organizations  to  ensure  thatexperiences gained from the workshops are considered in the design of futuretechnical support programmes.",1
"Another part of the CGE’s ongoing work is to explore ways of strengtheningcooperation  with  other  expert  groups  under  the  Convention, namely  theExpert Group on Technology Transfer (EGTT; see chapters 2 and 14) and theLeast Developed Countries Expert Group (LEG; see chapters 2 and 13).",1
Relevant COP decisions:Decision 8/CP.1:,1
First communications from Parties not included inAnnex I to the Convention,1
Decision 12/CP.4:,1
"Decision 10/CP.2: Communications from Parties not included in Annex Ito the Convention: guidelines, facilitation and processfor considerationAnnex: Guidelines for the preparation of initialcommunications by Parties not included in Annex I tothe ConventionInitial national communications from Parties notincluded in Annex I to the ConventionFirst compilation and synthesis of initialcommunications from Parties not included in Annex Ito the conventionOther matters related to communications from Partiesnot included in Annex I to the ConventionAnnex: Terms of reference of the consultative group ofexperts on national communications from Parties notincluded in Annex I to the ConventionSecond compilation and synthesis of initial nationalcommunications from Parties not included in Annex Ito the Convention",1
Decision 3/CP.6:,1
Decision 7/CP.5:,1
Decision 8/CP.5:,1
Decision 30/CP.7: Third compilation and synthesis of initial national,1
communications from Parties not included in Annex Ito the Convention,1
Decision 31/CP.7: Consultative Group of Experts on NationalCommunications from non-Annex I Parties,1
Decision 32/CP.7: Other matters relating to communications from Parties,1
Decision 2/CP.8:,1
Decision 3/CP.8:,1
not included in Annex I to the ConventionFourth compilation and synthesis of initial nationalcommunications from Parties not included in Annex Ito the ConventionConsultative Group of Experts on NationalCommunications from Parties not included in Annex Ito the Convention,1
203,1
18,1
UNFCCC Handbook,1
Annex: Terms of reference of the Consultative Groupof Experts on national Communications from Partiesnot included in Annex I to the ConventionDecision 17/CP.8: Guidelines for the preparation of national,1
communications from Parties not included in Annex Ito the ConventionAnnex: Guidelines for the preparation of nationalcommunications from Parties not included in Annex Ito the ConventionCompilation and synthesis of initial nationalcommunications,1
Decision 2/CP.9:,1
"Decision 8/CP.11: Submission of second and, where appropriate, third",1
national communications,1
204,1
,1
